imagen, numeroROI, contadorObjetos, promedioRGB_R, promedioRGB_G, promedioRGB_B, desviacionRGB_R, desviacionRGB_G, desviacionRGB_B, promedioLAB_L, promedioLAB_A, promedioLAB_B, desviacionLAB_L, desviacionLAB_A, desviacionLAB_B, promedioHSV_H, promedioHSV_S, promedioHSV_V, desviacionHSV_H, desviacionHSV_S, desviacionHSV_V, sumaArea, perimetro, excentricidad, ejeMayor, ejeMenor, entropia, inercia, energia, x, y, w, h, clasificacion 
069.jpg,          1,         14,   196.1212,   183.4242,    98.6061,     2.8284,     2.8284,     2.8284,    74.0002,    -6.4328,    43.7444,     6.4951,     3.4445,    13.8204,     0.1425,     0.4986,     0.7691,     0.0118,     0.1536,     0.0713,         33,    20.4360,     0.7584,     8.7149,     5.6804,     0.0000,     0.0000,     0.0000,        148,        113,          6,          9, DEFECTOS 
069.jpg,          1,         15,   183.5000,   178.2500,   157.2500,     5.6569,     5.6569,     2.6458,    72.5629,    -1.6949,    11.3588,     3.6903,     3.2917,     5.5935,     0.1191,     0.1414,     0.7196,     0.0453,     0.0417,     0.0320,          8,     7.2200,     0.5477,     3.6515,     3.0551,     0.0000,     0.0000,     0.0000,        151,        100,          3,          4, DEFECTOS 
069.jpg,          1,         16,   186.9318,   172.7500,    87.1136,     2.4495,     2.4495,     2.4495,    70.2240,    -5.6768,    44.6076,     6.0580,     3.1531,    13.3289,     0.1428,     0.5317,     0.7331,     0.0129,     0.1585,     0.0682,         44,    37.9360,     0.9775,    17.7297,     3.7373,     0.0000,     0.0000,     0.0000,        152,        134,          6,         17, DEFECTOS 
069.jpg,          1,         17,   181.6000,   187.6000,   139.2000,     7.1414,     7.1414,     7.1414,    74.5202,   -10.1198,    23.8457,     4.7943,     2.0074,     3.4363,     0.1864,     0.2569,     0.7357,     0.0088,     0.0303,     0.0547,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        153,        106,          3,          3, DEFECTOS 
069.jpg,          1,         18,   189.0000,   188.6250,   143.5000,     5.6569,     5.6569,     5.6569,    75.4101,    -7.1963,    22.9570,     7.6419,     2.0247,     3.7137,     0.1645,     0.2478,     0.7456,     0.0117,     0.0428,     0.0785,          8,     7.2200,     0.5477,     3.6515,     3.0551,     0.0000,     0.0000,     0.0000,        155,         97,          3,          4, DEFECTOS 
069.jpg,          1,         19,   177.0000,   175.7273,   127.5455,     4.7958,     4.7958,     4.7958,    70.7363,    -7.2221,    24.9564,     5.4572,     1.8880,     6.7185,     0.1629,     0.2850,     0.6952,     0.0088,     0.0849,     0.0551,         11,     9.1800,     0.7323,     4.6580,     3.1718,     0.0000,     0.0000,     0.0000,        159,        104,          3,          5, DEFECTOS 
069.jpg,          1,         20,   152.4000,   153.8000,   135.4000,     7.1414,     6.9282,     7.1414,    62.9114,    -3.8729,     9.5113,     4.5816,     0.5728,     1.1699,     0.1790,     0.1207,     0.6031,     0.0029,     0.0192,     0.0469,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        166,        138,          3,          3, DEFECTOS 
069.jpg,          1,         21,    97.2000,    99.2000,    88.2000,     7.1414,     7.1414,     7.1414,    41.3465,    -3.0040,     6.0192,    10.0532,     0.1133,     0.2721,     0.1970,     0.1182,     0.3890,     0.0000,     0.0302,     0.0958,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        167,        168,          3,          3, DEFECTOS 
069.jpg,          1,         22,   152.5455,   137.7273,    96.0000,     4.7958,     4.7958,     4.7958,    57.7035,    -0.7122,    24.3686,     5.0965,     3.1770,     6.4308,     0.1201,     0.3723,     0.5982,     0.0200,     0.0729,     0.0502,         11,    10.0320,     0.7981,     5.1004,     3.0734,     0.0000,     0.0000,     0.0000,        177,        154,          4,          5, DEFECTOS 
069.jpg,          1,         23,   137.1000,   124.7500,    83.1500,     3.6056,     3.6056,     3.6056,    52.4055,    -1.5772,    24.3919,     6.5682,     2.6111,     5.1386,     0.1282,     0.3956,     0.5376,     0.0140,     0.0790,     0.0590,         20,    15.5480,     0.9079,     8.1196,     3.4028,     0.0000,     0.0000,     0.0000,        188,        145,          4,          8, DEFECTOS 
069.jpg,          2,          1,   163.6731,   152.0962,    71.6923,     2.2361,     2.2361,     2.2361,    62.3449,    -5.7619,    41.8695,     7.7557,     2.3729,    11.0515,     0.1469,     0.5772,     0.6428,     0.0133,     0.2085,     0.0749,         52,    22.9500,     0.5929,     9.1971,     7.4064,     0.0000,     0.0000,     0.0000,         90,        109,          9,          8, DEFECTOS 
069.jpg,          3,          1,   191.6000,   193.6000,   180.0000,     6.8557,     6.8557,     7.1414,    77.7479,    -3.1392,     6.6057,     5.5382,     0.1076,     0.2987,     0.1912,     0.0708,     0.7592,     0.0009,     0.0075,     0.0590,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         83,         23,          3,          3, DEFECTOS 
069.jpg,          3,          2,   167.1837,   172.0816,   121.2041,     2.2361,     2.2361,     2.2361,    68.8133,   -10.0289,    25.7034,     7.2776,     2.7365,     6.9678,     0.1817,     0.3053,     0.6750,     0.0071,     0.1075,     0.0740,         49,    23.4380,     0.6345,     9.1474,     7.0704,     0.0000,     0.0000,     0.0000,         98,         56,          9,          8, DEFECTOS 
069.jpg,          3,          3,   140.9091,   133.7727,    70.9545,     3.4641,     3.4641,     3.4641,    55.1132,    -6.3071,    34.3546,     6.7784,     1.9381,     6.5250,     0.1487,     0.5026,     0.5526,     0.0075,     0.1030,     0.0724,         22,    15.7300,     0.8762,     7.8375,     3.7769,     0.0000,     0.0000,     0.0000,        123,         98,          4,          8, DEFECTOS 
069.jpg,          3,          4,   139.2143,   135.2143,    96.7857,     4.2426,     4.2426,     4.2426,    55.7851,    -4.8604,    21.2360,     6.1034,     2.0073,     3.3609,     0.1511,     0.3064,     0.5465,     0.0158,     0.0446,     0.0643,         14,    11.1400,     0.8248,     5.7238,     3.2367,     0.0000,     0.0000,     0.0000,        131,         88,          3,          6, DEFECTOS 
069.jpg,          4,          1,   178.3824,   182.8529,   155.3824,     2.8284,     2.8284,     2.8284,    73.2779,    -6.3988,    13.4780,     7.2983,     1.4871,     3.2582,     0.1938,     0.1518,     0.7171,     0.0019,     0.0395,     0.0780,         34,    26.2420,     0.7126,     9.1234,     6.4005,     0.0000,     0.0000,     0.0000,         31,         49,          7,          9, DEFECTOS 
069.jpg,          4,          2,   185.1964,   191.3036,   176.0536,     2.2361,     2.2361,     2.2361,    76.5397,    -4.8986,     6.9790,     6.8546,     1.5400,     2.2896,     0.2371,     0.0814,     0.7504,     0.0661,     0.0275,     0.0733,         56,    38.4480,     0.9797,    20.0323,     4.0178,     0.0000,     0.0000,     0.0000,         47,         19,         19,          5, CALYX 
069.jpg,          4,          3,   167.9048,   171.7143,   148.1429,     3.4641,     3.4641,     3.4641,    69.3233,    -5.5614,    11.6813,     5.5381,     1.4041,     3.0178,     0.1936,     0.1373,     0.6734,     0.0021,     0.0343,     0.0591,         21,    15.7300,     0.8918,     7.9896,     3.6144,     0.0000,     0.0000,     0.0000,         71,         24,          8,          4, DEFECTOS 
069.jpg,          4,          4,   133.0909,   129.3636,    94.1818,     4.7958,     4.7958,     4.7958,    53.5790,    -4.5133,    19.6392,     4.1635,     1.5136,     3.3748,     0.1501,     0.2955,     0.5219,     0.0100,     0.0543,     0.0443,         11,    10.0320,     0.7981,     5.1004,     3.0734,     0.0000,     0.0000,     0.0000,         92,         84,          5,          4, DEFECTOS 
069.jpg,          4,          5,   117.2000,   117.4000,   114.8000,     5.5678,     5.6569,     5.3852,    49.2724,    -0.5952,     1.4032,     4.2521,     0.3872,     0.6015,     0.1733,     0.0222,     0.4604,     0.0133,     0.0097,     0.0415,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        112,         83,          3,          3, DEFECTOS 
070.jpg,          1,          1,   228.0000,   228.0000,   228.0000,     6.4807,     6.4807,     6.4807,    90.5747,    -0.0000,     0.0000,     3.4782,     0.0000,     0.0000,     0.0000,     0.0000,     0.8941,     0.0000,     0.0000,     0.0387,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         88,         18,          3,          3, DEFECTOS 
070.jpg,          1,          2,   172.1020,   153.0408,    62.0000,     2.2361,     2.2361,     2.2361,    63.2673,    -3.5306,    48.0172,     7.6463,     3.9978,     9.2452,     0.1388,     0.6470,     0.6749,     0.0125,     0.1601,     0.0845,         49,    31.8980,     0.9707,    16.9529,     4.0768,     0.0000,     0.0000,     0.0000,         93,        180,         16,          5, DEFECTOS 
070.jpg,          1,          3,   139.6286,   124.9143,    56.8571,     2.6458,     2.6458,     2.6458,    52.3190,    -3.1705,    38.0714,     7.0830,     3.2881,     8.0464,     0.1348,     0.5975,     0.5476,     0.0146,     0.1087,     0.0718,         35,    32.4280,     0.9761,    17.0004,     3.6972,     0.0000,     0.0000,     0.0000,        113,        181,         14,          8, DEFECTOS 
070.jpg,          2,          1,   192.4070,   193.8256,   124.1860,     1.7321,     1.7321,     1.7321,    76.8005,   -10.7170,    34.7781,     7.5360,     2.8501,    11.5859,     0.1714,     0.3746,     0.7642,     0.0117,     0.1508,     0.0777,         86,    52.6660,     0.8465,    15.9096,     8.4690,     0.0000,     0.0000,     0.0000,         57,         82,         11,         16, DEFECTOS 
070.jpg,          2,          2,   146.8000,   149.2000,   134.2000,     7.1414,     7.1414,     7.1414,    61.1654,    -3.6603,     7.6278,     4.4103,     1.1884,     2.5782,     0.1935,     0.1009,     0.5851,     0.0025,     0.0355,     0.0458,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        128,         83,          3,          3, DEFECTOS 
070.jpg,          3,          1,   148.8750,   152.0000,   131.5000,     5.6569,     5.6569,     5.6569,    62.0070,    -4.8971,    10.4227,     6.3400,     0.3505,     0.8097,     0.1921,     0.1362,     0.5961,     0.0023,     0.0169,     0.0650,          8,     8.4360,     0.7878,     4.3970,     2.7080,     0.0000,     0.0000,     0.0000,         27,         95,          4,          4, DEFECTOS 
070.jpg,          3,          2,   177.2000,   184.4000,   140.0000,     7.1414,     7.1414,     7.1414,    73.3379,   -10.0465,    21.7714,     3.9041,     0.6390,     1.6867,     0.1937,     0.2413,     0.7231,     0.0009,     0.0195,     0.0420,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         62,         97,          3,          3, DEFECTOS 
070.jpg,          4,          0,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,          0,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,          0,          0,          0,          0, VACIO 
076.jpg,          1,          1,   189.0000,   181.2000,   163.8000,     7.1414,     7.1414,     7.1414,    73.9101,    -0.2311,     9.8503,     5.1469,     0.2599,     0.6206,     0.1151,     0.1335,     0.7412,     0.0031,     0.0046,     0.0565,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         76,        179,          3,          3, DEFECTOS 
076.jpg,          1,          2,   198.0556,   186.3889,    89.3889,     3.7417,     3.7417,     3.7417,    74.8474,    -8.0783,    49.1996,     5.6213,     2.5264,    10.4797,     0.1478,     0.5544,     0.7767,     0.0068,     0.1344,     0.0612,         18,    16.7640,     0.9184,     8.0829,     3.1972,     0.0000,     0.0000,     0.0000,         85,        182,          8,          3, DEFECTOS 
076.jpg,          1,          3,   134.7000,   131.3000,   103.3000,     5.0990,     5.0990,     5.0990,    54.4214,    -3.5955,    15.6457,     5.5769,     0.7525,     1.2958,     0.1486,     0.2357,     0.5282,     0.0070,     0.0305,     0.0542,         10,    10.0320,     0.8492,     5.2662,     2.7809,     0.0000,     0.0000,     0.0000,        170,        169,          4,          5, DEFECTOS 
076.jpg,          1,          4,   171.3182,   156.6818,    78.6818,     3.4641,     3.4641,     3.4641,    64.3160,    -4.3114,    41.0819,    10.0473,     3.0497,    11.5602,     0.1373,     0.5705,     0.6718,     0.0146,     0.2164,     0.1024,         22,    18.4680,     0.4346,     6.1284,     5.5195,     0.0000,     0.0000,     0.0000,        198,        101,          6,          6, DEFECTOS 
076.jpg,          1,          5,   143.0000,   137.7500,   109.0000,     5.6569,     5.6569,     5.6569,    57.0046,    -2.9635,    16.1817,     8.4013,     0.4224,     0.9138,     0.1408,     0.2434,     0.5608,     0.0031,     0.0387,     0.0850,          8,     7.2200,     0.5477,     3.6515,     3.0551,     0.0000,     0.0000,     0.0000,        199,        135,          3,          4, DEFECTOS 
076.jpg,          1,          6,   158.6875,   155.8125,   103.8125,     4.0000,     4.0000,     4.0000,    63.3334,    -7.1075,    27.6959,     6.6872,     2.8235,     5.1484,     0.1567,     0.3552,     0.6238,     0.0159,     0.0769,     0.0712,         16,    15.6560,     0.7752,     6.4307,     4.0621,     0.0000,     0.0000,     0.0000,        203,         89,          5,          6, DEFECTOS 
076.jpg,          2,          1,   211.4038,   217.0000,   182.4231,     2.2361,     2.2361,     2.2361,    85.4271,    -7.7710,    16.4569,     6.1507,     1.6753,     3.6434,     0.1935,     0.1615,     0.8510,     0.0015,     0.0412,     0.0663,         52,    32.5680,     0.9592,    16.4032,     4.6352,     0.0000,     0.0000,     0.0000,         68,          6,         16,          5, DEFECTOS 
076.jpg,          2,          2,   216.2326,   221.1163,   191.0465,     2.4495,     2.4495,     2.4495,    87.0526,    -6.7534,    14.2364,     5.7021,     2.6748,     5.7192,     0.1931,     0.1369,     0.8671,     0.0023,     0.0568,     0.0624,         43,    30.7900,     0.9639,    15.9684,     4.2495,     0.0000,     0.0000,     0.0000,         68,         13,         15,          5, DEFECTOS 
076.jpg,          2,          3,   211.4167,   217.0000,   155.4167,     3.3166,     3.3166,     3.3166,    84.9434,   -11.5499,    29.8184,     5.4627,     3.0975,     8.1477,     0.1812,     0.2886,     0.8510,     0.0033,     0.0906,     0.0565,         24,    18.4680,     0.6343,     6.7532,     5.2207,     0.0000,     0.0000,     0.0000,        103,         32,          7,          6, DEFECTOS 
076.jpg,          2,          4,   184.2000,   184.7000,   143.6000,     5.0990,     5.0990,     5.0990,    74.0274,    -6.9741,    20.9023,     5.0470,     1.2004,     3.4549,     0.1702,     0.2301,     0.7298,     0.0156,     0.0423,     0.0546,         10,    12.8440,     0.9073,     6.6131,     2.7809,     0.0000,     0.0000,     0.0000,        126,         93,          3,          6, DEFECTOS 
076.jpg,          2,          5,   185.8000,   187.4000,   160.6000,     5.9161,     7.0000,     7.1414,    75.2309,    -5.2003,    13.4301,     4.4196,     1.0404,     1.8574,     0.1779,     0.1483,     0.7380,     0.0162,     0.0300,     0.0428,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        141,         63,          3,          3, DEFECTOS 
076.jpg,          2,          6,   187.2000,   184.5000,   155.5000,     5.0990,     5.0990,     5.0990,    74.4338,    -3.9685,    15.1249,     6.2374,     0.8155,     1.9013,     0.1528,     0.1716,     0.7341,     0.0090,     0.0315,     0.0652,         10,    14.0600,     0.9154,     6.9089,     2.7809,     0.0000,     0.0000,     0.0000,        141,         67,          4,          6, DEFECTOS 
076.jpg,          3,          1,   162.7500,   151.5000,   115.3750,     5.6569,     5.6569,     5.6569,    62.6964,    -1.6407,    20.5622,     6.5250,     0.4895,     2.2191,     0.1270,     0.2928,     0.6382,     0.0028,     0.0343,     0.0687,          8,     7.2200,     0.5477,     3.6515,     3.0551,     0.0000,     0.0000,     0.0000,         24,        113,          3,          4, DEFECTOS 
076.jpg,          3,          2,   199.2143,   196.2143,   153.1429,     4.2426,     4.2426,     4.2426,    78.4791,    -5.9094,    22.0635,     3.9664,     1.9060,     4.4212,     0.1547,     0.2320,     0.7812,     0.0099,     0.0412,     0.0433,         14,    12.8440,     0.7488,     5.7238,     3.7940,     0.0000,     0.0000,     0.0000,         50,         82,          6,          4, DEFECTOS 
076.jpg,          3,          3,   210.5118,   211.2126,   206.4331,     1.4142,     1.4142,     1.4142,    84.3289,    -1.1020,     2.2977,    10.1522,     0.9950,     1.9986,     0.1421,     0.0239,     0.8283,     0.0799,     0.0214,     0.1103,        127,    39.4900,     0.8276,    17.1040,     9.5997,     0.0000,     0.0000,     0.0000,         61,          7,         16,         10, CALYX 
076.jpg,          4,          1,   230.0000,   231.5455,   221.0000,     4.7958,     4.7958,     4.7958,    91.4446,    -2.3667,     4.9457,     3.7758,     0.5945,     1.0960,     0.1906,     0.0457,     0.9080,     0.0082,     0.0107,     0.0420,         11,    11.2480,     0.8959,     6.0202,     2.6742,     0.0000,     0.0000,     0.0000,         38,         41,          5,          5, DEFECTOS 
076.jpg,          4,          2,   144.4000,   145.4000,   138.2000,     5.6569,     5.6569,     5.7446,    60.0383,    -1.7402,     3.6897,     2.7427,     0.1878,     0.5309,     0.1903,     0.0497,     0.5702,     0.0034,     0.0078,     0.0280,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         57,         85,          3,          3, DEFECTOS 
076.jpg,          4,          3,   147.5000,   140.2222,   101.7778,     3.7417,     3.7417,     3.7417,    58.0209,    -3.4916,    21.5909,     5.5914,     1.0665,     3.7447,     0.1415,     0.3135,     0.5784,     0.0092,     0.0705,     0.0586,         18,    15.8460,     0.8514,     7.3712,     3.8664,     0.0000,     0.0000,     0.0000,        114,         76,          7,          5, DEFECTOS 
077.jpg,          1,          1,   210.1159,   207.9855,   106.3623,     2.0000,     2.0000,     2.0000,    81.7542,   -12.3418,    48.8757,     9.6771,     3.7606,    13.4206,     0.1616,     0.5191,     0.8261,     0.0087,     0.2054,     0.1055,         69,    26.5720,     0.3319,     9.7466,     9.1942,     0.0000,     0.0000,     0.0000,         38,        131,          9,          9, DEFECTOS 
077.jpg,          1,          2,   216.2143,   221.6429,   149.4643,     3.0000,     3.0000,     3.0000,    86.4476,   -12.6092,    34.7510,     7.1227,     5.5338,    13.2945,     0.1750,     0.3369,     0.8720,     0.0139,     0.1475,     0.0744,          1,     0.0000,     0.0000,     1.1547,     1.1547,     0.0000,     0.0000,     0.0000,         52,         55,          6,          8, DEFECTOS 
077.jpg,          1,          3,   201.6824,   198.2588,   145.4588,     1.7321,     1.7321,     1.7321,    78.9636,    -6.8901,    26.9964,    10.9180,     3.5005,     8.5282,     0.1559,     0.2909,     0.7962,     0.0203,     0.1052,     0.1142,          4,     4.5900,     0.7319,     3.0551,     2.0817,     0.0000,     0.0000,     0.0000,         58,         56,         12,         11, DEFECTOS 
077.jpg,          1,          4,   214.3000,   215.7000,   190.0000,     5.0990,     5.0990,     5.0990,    85.4758,    -4.8483,    12.5458,     6.2866,     3.1778,     5.2425,     0.1654,     0.1244,     0.8498,     0.0302,     0.0509,     0.0677,         10,    12.8440,     0.9073,     6.6131,     2.7809,     0.0000,     0.0000,     0.0000,         62,         51,          6,          3, DEFECTOS 
077.jpg,          1,          5,   200.6000,   198.0000,   186.4000,     7.1414,     7.1414,     7.1414,    79.7284,    -1.1468,     6.1292,     6.9553,     0.4243,     0.6376,     0.1360,     0.0712,     0.7867,     0.0090,     0.0079,     0.0755,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         69,         56,          3,          3, DEFECTOS 
077.jpg,          1,          6,   217.0435,   209.9130,   146.4565,     2.4495,     2.4495,     2.4495,    83.3514,    -6.8494,    32.3860,     7.4692,     2.2623,     9.4508,     0.1495,     0.3297,     0.8512,     0.0086,     0.1033,     0.0799,          1,     0.0000,     0.0000,     1.1547,     1.1547,     0.0000,     0.0000,     0.0000,         70,         48,         10,          8, DEFECTOS 
077.jpg,          1,          7,   196.2500,   202.7500,   143.8750,     5.6569,     5.6569,     5.6569,    79.7750,   -11.6786,    28.7437,     6.8177,     1.5042,     4.0804,     0.1851,     0.2944,     0.7951,     0.0045,     0.0560,     0.0730,          8,     8.4360,     0.7878,     4.3970,     2.7080,     0.0000,     0.0000,     0.0000,         79,         65,          4,          4, DEFECTOS 
077.jpg,          1,          8,   191.6200,   184.0640,   126.0160,     1.0000,     1.0000,     1.0000,    74.0834,    -5.7238,    30.2477,    10.5519,     4.1024,    12.4791,     0.1453,     0.3519,     0.7525,     0.0176,     0.1489,     0.1098,          1,     0.0000,     0.0000,     1.1547,     1.1547,     0.0000,     0.0000,     0.0000,         83,         49,         24,         25, DEFECTOS 
077.jpg,          1,          9,   204.5602,   202.1245,   167.5394,     1.0000,     1.0000,     1.0000,    80.5877,    -4.7798,    17.6840,    12.0560,     3.3074,     7.3257,     0.1594,     0.1913,     0.8052,     0.0766,     0.0781,     0.1262,        241,    59.1400,     0.8600,    24.8931,    12.7037,     0.0000,     0.0000,     0.0000,         89,          8,         24,         14, CALYX 
077.jpg,          1,         10,   212.8000,   217.4000,   189.4000,     7.1414,     7.1414,     7.1414,    85.8006,    -6.3602,    13.2919,     5.0973,     2.0113,     4.3066,     0.1943,     0.1298,     0.8525,     0.0021,     0.0436,     0.0554,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         95,        121,          3,          3, DEFECTOS 
077.jpg,          1,         11,   200.3750,   197.5000,   172.2500,     5.6569,     5.6569,     5.6569,    79.2921,    -3.2984,    13.0351,     4.5446,     1.3505,     2.3110,     0.1486,     0.1406,     0.7858,     0.0116,     0.0185,     0.0507,          8,     8.4360,     0.7878,     4.3970,     2.7080,     0.0000,     0.0000,     0.0000,        101,         53,          4,          4, DEFECTOS 
077.jpg,          1,         12,   213.3000,   212.9000,   185.9000,     5.0990,     5.0990,     5.0990,    84.6025,    -4.4375,    13.4136,     4.3920,     0.8250,     2.6973,     0.1677,     0.1328,     0.8412,     0.0180,     0.0255,     0.0520,         10,    10.0320,     0.8492,     5.2662,     2.7809,     0.0000,     0.0000,     0.0000,        102,         47,          5,          4, DEFECTOS 
077.jpg,          1,         13,   191.8000,   194.6000,   169.2000,     7.1414,     7.1414,     7.1414,    77.7796,    -5.4178,    12.5170,     5.9265,     2.3315,     3.7915,     0.1802,     0.1358,     0.7647,     0.0185,     0.0462,     0.0626,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        107,         60,          3,          3, DEFECTOS 
077.jpg,          1,         14,   139.2500,   133.2500,   110.0000,     5.6569,     5.6569,     5.6569,    55.5462,    -1.8136,    13.3717,     3.3398,     1.1675,     1.4465,     0.1320,     0.2110,     0.5461,     0.0114,     0.0189,     0.0350,          8,     8.4360,     0.7878,     4.3970,     2.7080,     0.0000,     0.0000,     0.0000,        107,        195,          4,          4, DEFECTOS 
077.jpg,          1,         15,   181.2500,   171.6250,   114.0000,     5.6569,     5.6569,     5.6569,    69.7544,    -5.0588,    30.7823,     5.2587,     1.1691,     8.5365,     0.1436,     0.3645,     0.7108,     0.0048,     0.0867,     0.0678,          8,     7.2200,     0.5477,     3.6515,     3.0551,     0.0000,     0.0000,     0.0000,        110,        178,          4,          3, DEFECTOS 
077.jpg,          1,         16,   221.9231,   214.1795,   119.6410,     2.6458,     2.6458,     2.6458,    84.5153,    -9.8215,    47.0748,     6.3847,     3.0267,    11.5206,     0.1555,     0.4652,     0.8723,     0.0129,     0.1270,     0.0618,         39,    27.8380,     0.7627,    10.6521,     6.8887,     0.0000,     0.0000,     0.0000,        111,         83,          9,         10, DEFECTOS 
077.jpg,          1,         17,   210.7727,   214.5000,   165.4091,     3.4641,     3.4641,     3.4641,    84.3737,    -9.2618,    23.9000,     6.8196,     1.0836,     2.5289,     0.1791,     0.2306,     0.8412,     0.0019,     0.0309,     0.0747,         22,    19.9560,     0.9565,    10.8747,     3.1718,     0.0000,     0.0000,     0.0000,        130,         27,         10,          3, DEFECTOS 
077.jpg,          1,         18,   228.2000,   229.6000,   218.2000,     5.0000,     4.2426,     5.5678,    90.7583,    -2.4663,     5.3885,     2.7811,     0.9786,     1.5152,     0.1818,     0.0506,     0.9012,     0.0216,     0.0132,     0.0309,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        144,         25,          3,          3, DEFECTOS 
077.jpg,          1,         19,   206.4000,   205.0000,   152.0000,     6.4807,     6.0000,     7.1414,    81.3631,    -7.7736,    26.6625,     3.0678,     2.3155,     8.5382,     0.1621,     0.2654,     0.8094,     0.0022,     0.0855,     0.0324,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        145,         63,          3,          3, DEFECTOS 
077.jpg,          1,         20,   219.0938,   217.1875,   133.9062,     2.8284,     2.8284,     2.8284,    85.2718,   -11.0822,    40.9953,     5.6246,     3.2873,    11.2839,     0.1623,     0.3974,     0.8614,     0.0079,     0.1290,     0.0620,         32,    22.2060,     0.6733,     8.0216,     5.9312,     0.0000,     0.0000,     0.0000,        146,         44,          7,          7, DEFECTOS 
077.jpg,          1,         21,   208.4615,   212.1538,   188.4615,     4.4721,     4.4721,     4.4721,    84.0735,    -5.3734,    11.3110,     6.0860,     1.1686,     2.5938,     0.1927,     0.1126,     0.8320,     0.0019,     0.0276,     0.0665,         13,    14.4400,     0.9212,     7.5875,     2.9526,     0.0000,     0.0000,     0.0000,        161,         45,          3,          7, DEFECTOS 
077.jpg,          1,         22,   204.0909,   206.0909,   193.1818,     4.7958,     4.7958,     4.7958,    82.2748,    -2.9871,     6.1843,     6.1312,     0.1872,     0.5252,     0.1927,     0.0632,     0.8082,     0.0022,     0.0078,     0.0669,         11,    10.0320,     0.7981,     5.1004,     3.0734,     0.0000,     0.0000,     0.0000,        164,         30,          4,          5, DEFECTOS 
077.jpg,          1,         23,   214.0000,   214.0000,   214.0000,     7.1414,     7.1414,     7.1414,    85.5978,    -0.0001,     0.0042,     4.9130,     0.3252,     0.8851,     0.3333,     0.0077,     0.8424,     0.2789,     0.0039,     0.0540,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        165,         37,          3,          3, DEFECTOS 
077.jpg,          1,         24,   143.7500,   132.5833,    86.0833,     3.3166,     3.3166,     3.3166,    55.2796,    -2.4932,    26.4556,     7.9608,     2.4523,     9.5861,     0.1383,     0.4065,     0.5644,     0.0169,     0.1712,     0.0821,         24,    21.8340,     0.8574,     9.2022,     4.7360,     0.0000,     0.0000,     0.0000,        172,        111,          8,          6, DEFECTOS 
077.jpg,          2,          1,   167.4000,   168.4000,   162.8000,     6.6332,     6.6332,     6.0000,    68.7708,    -1.4029,     2.7604,     3.3317,     0.0795,     0.2307,     0.1967,     0.0332,     0.6604,     0.0027,     0.0017,     0.0351,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         42,        133,          3,          3, DEFECTOS 
077.jpg,          2,          2,   203.2653,   205.6054,   166.5170,     1.4142,     1.4142,     1.4142,    81.4334,    -7.2654,    19.2941,     9.7883,     1.9508,     5.8073,     0.1775,     0.1955,     0.8069,     0.0111,     0.0652,     0.1061,        147,    46.5200,     0.8318,    18.7719,    10.4198,     0.0000,     0.0000,     0.0000,         64,          5,         20,         10, CALYX 
077.jpg,          2,          3,   148.7972,   136.4545,    66.3497,     1.4142,     1.4142,     1.4142,    56.5019,    -4.4707,    38.0416,     9.2790,     3.3129,    12.4110,     0.1404,     0.5494,     0.5837,     0.0155,     0.1567,     0.1011,        143,    71.7700,     0.8343,    25.3383,    13.9697,     0.0000,     0.0000,     0.0000,         97,        108,         22,         17, DEFECTOS 
