imagen, numeroROI, contadorObjetos, promedioRGB_R, promedioRGB_G, promedioRGB_B, desviacionRGB_R, desviacionRGB_G, desviacionRGB_B, promedioLAB_L, promedioLAB_A, promedioLAB_B, desviacionLAB_L, desviacionLAB_A, desviacionLAB_B, promedioHSV_H, promedioHSV_S, promedioHSV_V, desviacionHSV_H, desviacionHSV_S, desviacionHSV_V, sumaArea, perimetro, excentricidad, ejeMayor, ejeMenor, entropia, inercia, energia, x, y, w, h, clasificacion 
076.jpg,          1,          5,   179.0000,   174.0000,    90.4444,     5.2915,     5.2915,     5.2915,    69.9083,    -9.6873,    42.8351,     3.7707,     4.2542,     8.9132,     0.1553,     0.4961,     0.7033,     0.0131,     0.0867,     0.0403,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        108,        189,          3,          3, DEFECTOS 
076.jpg,          1,          6,   136.3077,   126.3846,    85.4615,     4.4721,     4.4721,     4.4721,    52.8452,    -2.4734,    23.6289,     6.6490,     1.6078,     6.9918,     0.1385,     0.3740,     0.5351,     0.0156,     0.1232,     0.0696,         13,    11.5120,     0.8164,     5.6659,     3.2720,     0.0000,     0.0000,     0.0000,        127,        191,          3,          5, DEFECTOS 
076.jpg,          1,          7,   201.6429,   195.2143,    96.2143,     4.2426,     4.2426,     4.2426,    77.5724,   -10.6377,    49.4034,     5.6946,     4.1638,    10.8475,     0.1547,     0.5271,     0.7908,     0.0125,     0.1142,     0.0670,         14,    10.5940,     0.7104,     5.2332,     3.6832,     0.0000,     0.0000,     0.0000,        137,        162,          5,          4, DEFECTOS 
076.jpg,          1,          8,   170.4000,   174.1333,    78.6000,     4.1231,     4.1231,     4.1231,    69.1125,   -14.2470,    46.9944,     4.7340,     3.1007,     9.1305,     0.1721,     0.5573,     0.6837,     0.0051,     0.1511,     0.0473,         15,    11.2390,     0.7568,     5.5914,     3.6549,     0.0000,     0.0000,     0.0000,        147,        170,          5,          4, DEFECTOS 
076.jpg,          1,          9,   175.4000,   174.4000,   124.8000,     7.1414,     7.1414,     7.1414,    70.2132,    -7.5567,    25.6019,     3.9080,     3.1067,     6.4215,     0.1611,     0.2926,     0.6925,     0.0120,     0.0621,     0.0427,          5,     5.9050,     0.6311,     3.5852,     2.7809,     0.0000,     0.0000,     0.0000,        153,        165,          3,          3, DEFECTOS 
076.jpg,          1,         10,   215.0000,   220.7778,   146.2222,     5.2915,     5.2915,     5.2915,    86.0551,   -13.3248,    36.0101,     4.3019,     1.7403,     4.6698,     0.1794,     0.3392,     0.8658,     0.0025,     0.0509,     0.0466,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        159,         91,          3,          3, DEFECTOS 
076.jpg,          1,         11,   188.1250,   190.2500,   147.8750,     5.6569,     5.6569,     5.6569,    75.9050,    -7.7439,    21.2284,     5.1709,     1.0026,     4.8550,     0.1765,     0.2244,     0.7461,     0.0072,     0.0540,     0.0558,          8,     8.3280,     0.4108,     3.6515,     3.3292,     0.0000,     0.0000,     0.0000,        163,        127,          3,          3, DEFECTOS 
076.jpg,          1,         12,   206.3333,   213.7778,   142.8889,     4.0000,     3.8730,     5.0000,    83.5084,   -13.5610,    34.2321,     1.9163,     0.9723,     2.4958,     0.1841,     0.3317,     0.8383,     0.0007,     0.0242,     0.0214,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        164,         85,          3,          3, DEFECTOS 
076.jpg,          1,         13,   126.2800,   110.8800,    61.8000,     3.1623,     3.1623,     3.1623,    47.1528,    -0.5856,    29.0056,     5.9670,     1.5792,    10.0335,     0.1235,     0.5190,     0.4952,     0.0131,     0.1748,     0.0579,         25,    18.8970,     0.8943,     9.1955,     4.1140,     0.0000,     0.0000,     0.0000,        171,        168,          5,          8, DEFECTOS 
076.jpg,          1,         14,   208.2222,   210.2222,   198.5556,     5.2915,     5.2915,     5.2915,    83.8165,    -2.7603,     5.5379,     3.7876,     0.1595,     0.4585,     0.1954,     0.0556,     0.8244,     0.0022,     0.0047,     0.0415,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        182,         57,          3,          3, DEFECTOS 
076.jpg,          1,         15,   200.8169,   195.1408,    85.3521,     2.0000,     2.0000,     2.0000,    77.3847,   -11.7524,    53.9763,     5.1382,     3.5672,    10.3371,     0.1580,     0.5801,     0.7904,     0.0098,     0.1251,     0.0556,         71,    50.7040,     0.8971,    20.4319,     9.0292,     0.0000,     0.0000,     0.0000,        182,         84,         16,         11, DEFECTOS 
076.jpg,          1,         16,   185.6667,   184.4667,   136.6000,     4.1231,     4.1231,     4.1231,    73.9706,    -7.2266,    24.5263,     3.8403,     1.7655,     6.2933,     0.1630,     0.2673,     0.7302,     0.0099,     0.0674,     0.0404,         15,    11.8840,     0.7910,     6.0503,     3.7020,     0.0000,     0.0000,     0.0000,        192,         66,          4,          5, DEFECTOS 
076.jpg,          1,         17,   183.3750,   180.0000,   152.8750,     5.6569,     5.6569,     5.6569,    72.9108,    -3.4076,    14.2905,     3.7955,     1.0174,     3.7948,     0.1475,     0.1665,     0.7191,     0.0045,     0.0420,     0.0396,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,        198,         66,          3,          3, DEFECTOS 
076.jpg,          1,         18,   159.9474,   153.7368,    74.4211,     3.6056,     3.6056,     3.6056,    62.4099,    -8.3782,    41.5639,     9.1487,     2.3614,     5.4629,     0.1550,     0.5537,     0.6285,     0.0098,     0.1422,     0.0890,         19,    15.1590,     0.8977,     8.1602,     3.5959,     0.0000,     0.0000,     0.0000,        199,        100,          4,          7, DEFECTOS 
076.jpg,          1,         19,   148.0000,   134.0000,    68.9333,     4.1231,     4.1231,     4.1231,    55.7875,    -3.5530,    36.4634,     7.0550,     0.8742,     5.0885,     0.1370,     0.5380,     0.5804,     0.0033,     0.0787,     0.0753,         15,    11.3960,     0.8000,     5.7735,     3.4641,     0.0000,     0.0000,     0.0000,        199,        136,          5,          3, DEFECTOS 
076.jpg,          1,         20,   167.1250,   162.5000,   100.6250,     5.6569,     5.6569,     5.6569,    65.8994,    -7.4399,    32.5730,     4.0126,     2.7869,    10.0661,     0.1536,     0.3981,     0.6554,     0.0095,     0.1155,     0.0424,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,        202,        110,          3,          3, DEFECTOS 
076.jpg,          1,         21,   168.7273,   160.9394,    74.0303,     2.8284,     2.8284,     2.8284,    65.2581,    -8.1930,    44.2709,     7.9954,     4.7975,    11.3015,     0.1523,     0.5807,     0.6644,     0.0183,     0.1964,     0.0859,         33,    21.7340,     0.8966,    10.1565,     4.4972,     0.0000,     0.0000,     0.0000,        203,         90,          6,          9, DEFECTOS 
076.jpg,          1,         22,   167.6667,   160.3333,    86.8889,     5.2915,     5.2915,     5.2915,    65.1405,    -7.5982,    38.8307,     4.6564,     3.0387,     6.6372,     0.1516,     0.4840,     0.6580,     0.0120,     0.0878,     0.0445,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        206,        108,          3,          3, DEFECTOS 
076.jpg,          1,         23,   158.6667,   153.4444,    91.7778,     5.2915,     5.2915,     5.2915,    62.5093,    -7.3184,    32.9962,     4.5249,     0.7738,     3.5608,     0.1538,     0.4224,     0.6222,     0.0039,     0.0447,     0.0512,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        206,        116,          3,          3, DEFECTOS 
076.jpg,          2,          1,   232.0000,   233.8571,   223.2857,     4.7958,     4.7958,     5.0000,    92.2423,    -2.4733,     4.9110,     2.3798,     0.3005,     0.4717,     0.1956,     0.0453,     0.9171,     0.0033,     0.0048,     0.0266,          7,     7.6830,     0.5973,     3.7340,     2.9948,     0.0000,     0.0000,     0.0000,         87,         21,          3,          3, DEFECTOS 
076.jpg,          2,          2,   201.0000,   210.8667,   151.0000,     4.1231,     4.1231,     4.1231,    82.4519,   -13.0478,    28.6240,     4.6965,     1.5972,     4.0499,     0.1942,     0.2860,     0.8269,     0.0006,     0.0499,     0.0503,         15,    10.7510,     0.4753,     4.7610,     4.1889,     0.0000,     0.0000,     0.0000,        105,         33,          4,          4, DEFECTOS 
076.jpg,          2,          3,   114.5556,   110.8889,    90.1111,     5.2915,     5.2915,     5.2915,    46.5176,    -2.3257,    12.1383,     5.7928,     0.8784,     1.9527,     0.1452,     0.2181,     0.4501,     0.0182,     0.0528,     0.0566,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        112,        134,          3,          3, DEFECTOS 
076.jpg,          2,          4,   131.7500,   125.0000,   100.3750,     5.6569,     5.6569,     5.6569,    52.3627,    -1.6677,    14.3674,     3.2963,     0.5746,     3.7903,     0.1303,     0.2372,     0.5167,     0.0044,     0.0586,     0.0353,          8,     8.3280,     0.4108,     3.6515,     3.3292,     0.0000,     0.0000,     0.0000,        115,        129,          3,          3, DEFECTOS 
076.jpg,          2,          5,   202.8696,   203.9565,   144.0870,     3.3166,     3.3166,     3.3166,    80.6359,    -9.6731,    29.8173,     6.1297,     3.2162,     7.6785,     0.1672,     0.3009,     0.8034,     0.0134,     0.0794,     0.0684,         23,    17.9710,     0.9194,     9.2153,     3.6249,     0.0000,     0.0000,     0.0000,        119,         82,          8,          4, DEFECTOS 
076.jpg,          2,          6,   145.3750,   144.6250,   113.6250,     5.0000,     4.7958,     4.6904,    59.3266,    -5.1181,    16.6187,     2.8811,     0.4511,     0.9576,     0.1626,     0.2189,     0.5701,     0.0023,     0.0147,     0.0287,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,        121,        119,          3,          3, DEFECTOS 
076.jpg,          2,          7,   228.2500,   232.2500,   207.3750,     5.6569,     5.6569,     5.6569,    91.1698,    -5.6017,    11.6546,     4.7116,     0.6835,     1.5581,     0.1935,     0.1076,     0.9108,     0.0019,     0.0169,     0.0524,          8,     8.3280,     0.4108,     3.6515,     3.3292,     0.0000,     0.0000,     0.0000,        126,         30,          3,          3, DEFECTOS 
076.jpg,          2,          8,   172.8500,   172.5000,   103.2500,     3.6056,     3.6056,     3.6056,    69.1404,   -10.0858,    35.3870,     5.4387,     3.6503,     9.4478,     0.1644,     0.4118,     0.6855,     0.0121,     0.1126,     0.0566,         20,    16.6560,     0.9209,     8.7735,     3.4194,     0.0000,     0.0000,     0.0000,        128,         92,          3,          8, DEFECTOS 
076.jpg,          2,          9,   165.4595,   164.0811,    72.7568,     2.6458,     2.6458,     2.6458,    65.8755,   -11.4633,    45.6385,     4.8051,     5.3319,    12.7211,     0.1612,     0.5684,     0.6579,     0.0210,     0.1619,     0.0526,         37,    27.4980,     0.9475,    13.2487,     4.2364,     0.0000,     0.0000,     0.0000,        130,        103,          5,         11, DEFECTOS 
076.jpg,          2,         10,   185.9091,   187.0000,   143.3030,     2.8284,     2.8284,     2.8284,    74.7568,    -7.5387,    22.0553,     6.2920,     2.3465,     5.9798,     0.1695,     0.2352,     0.7346,     0.0070,     0.0620,     0.0678,         33,    24.2230,     0.9423,    12.0479,     4.0349,     0.0000,     0.0000,     0.0000,        142,         51,         10,          5, DEFECTOS 
076.jpg,          2,         11,   185.0488,   177.3049,    80.2317,     1.7321,     1.7321,     1.7321,    71.2154,    -9.5450,    48.9571,     4.5312,     2.1485,    10.6473,     0.1545,     0.5689,     0.7262,     0.0071,     0.1412,     0.0511,         82,    37.5050,     0.9083,    16.5167,     6.9099,     0.0000,     0.0000,     0.0000,        143,         64,          8,         16, DEFECTOS 
076.jpg,          2,         12,   152.0000,   155.1429,   134.8571,     2.4495,     2.2361,     4.1231,    63.2661,    -4.8493,    10.2648,     1.6311,     0.7280,     1.4533,     0.1923,     0.1310,     0.6084,     0.0023,     0.0198,     0.0164,          7,     6.3680,     0.3531,     3.2367,     3.0282,     0.0000,     0.0000,     0.0000,        150,         87,          3,          3, DEFECTOS 
076.jpg,          3,          1,   151.6250,   151.1250,   105.5000,     5.6569,     5.6569,     5.6569,    61.4560,    -7.2451,    24.1817,     6.8290,     1.5829,     5.1469,     0.1645,     0.3102,     0.5956,     0.0041,     0.0769,     0.0694,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         20,        120,          3,          3, DEFECTOS 
076.jpg,          3,          2,   191.2857,   197.7143,   158.8571,     6.0000,     6.0000,     6.0000,    78.3610,    -8.8488,    18.7777,     4.3414,     0.5101,     1.1132,     0.1942,     0.1968,     0.7754,     0.0012,     0.0111,     0.0475,          7,     6.3680,     0.3531,     3.2367,     3.0282,     0.0000,     0.0000,     0.0000,         22,         85,          3,          3, DEFECTOS 
076.jpg,          3,          3,   184.9600,   182.7600,    79.4400,     3.1623,     3.1623,     3.1623,    72.7041,   -12.3285,    50.4622,     5.6813,     5.9232,    11.9705,     0.1609,     0.5851,     0.7369,     0.0168,     0.1629,     0.0593,         25,    21.9820,     0.8772,     9.4713,     4.5482,     0.0000,     0.0000,     0.0000,         23,         97,          5,          8, DEFECTOS 
076.jpg,          3,          4,   166.0278,   157.2778,    48.1389,     2.6458,     2.6458,     2.6458,    63.7750,    -9.2118,    53.3773,     7.1918,     5.0824,    11.6008,     0.1521,     0.7136,     0.6538,     0.0129,     0.1651,     0.0642,         36,    23.4620,     0.9136,    11.1080,     4.5156,     0.0000,     0.0000,     0.0000,         26,        108,          5,         10, DEFECTOS 
076.jpg,          3,          5,   208.4444,   208.4444,   170.6667,     5.2915,     5.2915,     5.2915,    82.7553,    -6.2630,    18.8116,     3.5655,     1.0441,     1.3760,     0.1664,     0.1842,     0.8200,     0.0074,     0.0136,     0.0379,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         36,         76,          3,          3, DEFECTOS 
076.jpg,          3,          6,   138.8889,   128.0000,    93.6667,     5.2915,     5.2915,     5.2915,    53.6992,    -1.4005,    20.1794,     4.2788,     0.9732,     1.7531,     0.1266,     0.3269,     0.5447,     0.0063,     0.0331,     0.0429,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         40,        129,          3,          3, DEFECTOS 
076.jpg,          3,          7,   223.8889,   224.7778,   219.8889,     5.2915,     5.2915,     5.2915,    89.2237,    -1.1713,     2.2836,     5.7317,     0.1690,     0.1355,     0.1963,     0.0219,     0.8815,     0.0105,     0.0025,     0.0637,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         42,         36,          3,          3, DEFECTOS 
076.jpg,          3,          8,   158.8750,   151.7500,   116.1250,     5.0000,     5.6569,     5.2915,    62.4911,    -3.2393,    19.7442,     3.2699,     0.9100,     1.7300,     0.1388,     0.2699,     0.6230,     0.0062,     0.0266,     0.0309,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         44,        120,          3,          3, DEFECTOS 
076.jpg,          3,          9,   191.4535,   184.8605,    83.2442,     1.7321,     1.7321,     1.7321,    73.8226,   -10.4917,    50.6457,     5.5299,     3.0155,    10.7935,     0.1562,     0.5717,     0.7516,     0.0082,     0.1441,     0.0578,         86,    49.8940,     0.9369,    21.3817,     7.4753,     0.0000,     0.0000,     0.0000,         49,         83,          9,         18, DEFECTOS 
076.jpg,          3,         10,   165.9231,   160.7308,    75.4615,     3.1623,     3.1623,     3.1623,    64.9804,    -9.5110,    43.9564,     4.0640,     2.9537,     8.5400,     0.1559,     0.5498,     0.6511,     0.0087,     0.1195,     0.0428,         26,    18.2520,     0.8908,     9.1179,     4.1429,     0.0000,     0.0000,     0.0000,         53,        109,          5,          8, DEFECTOS 
076.jpg,          3,         11,   122.0000,   118.6667,    93.6667,     5.2915,     5.2915,     5.2915,    49.4859,    -3.1551,    14.2501,     6.3877,     0.7150,     2.5799,     0.1467,     0.2338,     0.4784,     0.0039,     0.0379,     0.0640,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         64,        133,          3,          3, DEFECTOS 
076.jpg,          3,         12,    96.0000,    92.0000,    70.4444,     5.2915,     5.2915,     5.2915,    38.8167,    -2.2936,    13.0346,     5.4904,     0.8230,     2.9862,     0.1396,     0.2710,     0.3765,     0.0069,     0.0648,     0.0526,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         64,        139,          3,          3, DEFECTOS 
076.jpg,          3,         13,   214.2222,   214.6667,   144.8889,     5.2915,     5.2915,     5.2915,    84.3779,   -10.6834,    34.4271,     3.4996,     2.2689,     6.1283,     0.1670,     0.3272,     0.8444,     0.0059,     0.0560,     0.0372,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         65,         46,          3,          3, DEFECTOS 
076.jpg,          3,         14,   213.9667,   210.0333,   151.6333,     3.0000,     3.0000,     3.0000,    83.2695,    -7.4415,    29.4866,     4.4043,     2.1152,     9.8461,     0.1560,     0.2939,     0.8391,     0.0056,     0.1042,     0.0438,         30,    21.1960,     0.9539,    11.5470,     3.4641,     0.0000,     0.0000,     0.0000,         65,         72,          3,         10, DEFECTOS 
076.jpg,          3,         15,   190.4118,   182.5294,    75.5490,     2.2361,     2.2361,     2.2361,    73.0247,   -10.3643,    53.2967,     5.4799,     4.0037,     9.2358,     0.1551,     0.6074,     0.7505,     0.0106,     0.1230,     0.0532,         51,    33.2210,     0.9699,    17.8816,     4.3528,     0.0000,     0.0000,     0.0000,         67,         93,          7,         15, DEFECTOS 
076.jpg,          3,         16,   216.0000,   221.6250,   164.7500,     5.6569,     5.4772,     5.6569,    86.6713,   -11.0231,    27.3582,     2.7263,     1.5218,     2.3376,     0.1827,     0.2570,     0.8691,     0.0062,     0.0260,     0.0296,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         70,         40,          3,          3, DEFECTOS 
076.jpg,          3,         17,   203.0000,   209.5000,   145.1250,     5.6569,     5.6569,     5.6569,    82.1607,   -12.3319,    31.2327,     2.7665,     1.9216,     6.1420,     0.1838,     0.3076,     0.8216,     0.0027,     0.0606,     0.0304,          8,     8.3280,     0.4108,     3.6515,     3.3292,     0.0000,     0.0000,     0.0000,         82,         37,          3,          3, DEFECTOS 
076.jpg,          3,         18,   140.4444,   146.8889,    63.6667,     5.2915,     5.2915,     5.2915,    58.7875,   -14.2895,    42.2571,     4.3422,     2.9605,     5.3144,     0.1786,     0.5682,     0.5769,     0.0077,     0.0816,     0.0451,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         85,        115,          3,          3, DEFECTOS 
076.jpg,          3,         19,   200.4286,   204.7143,   142.2857,     6.0000,     6.0000,     6.0000,    80.6378,   -11.2510,    30.6579,     3.8155,     2.5993,     6.3156,     0.1772,     0.3060,     0.8028,     0.0044,     0.0688,     0.0413,          7,     6.8310,     0.6890,     3.7636,     2.7278,     0.0000,     0.0000,     0.0000,         90,         39,          3,          3, DEFECTOS 
076.jpg,          3,         20,   148.6429,   133.1071,    61.3214,     3.0000,     3.0000,     3.0000,    55.6018,    -3.1556,    39.5421,     5.0800,     3.0131,     9.5485,     0.1348,     0.5963,     0.5829,     0.0151,     0.1532,     0.0525,         28,    23.9670,     0.8339,     9.1345,     5.0410,     0.0000,     0.0000,     0.0000,         91,        113,          8,          5, DEFECTOS 
076.jpg,          3,         21,   187.3750,   183.6250,   165.1250,     5.6569,     5.6569,     5.6569,    74.4453,    -1.9017,     9.8823,     5.2627,     0.2602,     1.1219,     0.1389,     0.1193,     0.7348,     0.0044,     0.0175,     0.0566,          8,     8.3280,     0.4108,     3.6515,     3.3292,     0.0000,     0.0000,     0.0000,        115,         67,          3,          3, DEFECTOS 
076.jpg,          3,         22,   149.7470,   128.2530,    34.7590,     1.7321,     1.7321,     1.7321,    54.1894,    -1.4740,    48.5645,     4.0983,     4.8646,    10.7294,     0.1353,     0.7661,     0.5872,     0.0140,     0.1858,     0.0527,         83,    33.1050,     0.3996,    11.2512,    10.3140,     0.0000,     0.0000,     0.0000,        116,        101,         11,         10, DEFECTOS 
076.jpg,          3,         23,   176.1818,   167.5000,   116.3636,     3.4641,     3.4641,     3.4641,    68.2625,    -4.6895,    27.6196,     3.7321,     0.6580,     4.5533,     0.1428,     0.3414,     0.6909,     0.0043,     0.0637,     0.0364,         22,    15.8950,     0.8624,     8.0743,     4.0881,     0.0000,     0.0000,     0.0000,        122,         52,          7,          4, DEFECTOS 
076.jpg,          3,         24,   145.2500,   138.7500,   102.0000,     5.6569,     5.6569,     5.6569,    57.4317,    -3.6066,    20.6119,     4.5570,     1.9839,     3.1182,     0.1408,     0.3014,     0.5696,     0.0129,     0.0475,     0.0471,          8,     8.3280,     0.4108,     3.6515,     3.3292,     0.0000,     0.0000,     0.0000,        125,         89,          3,          3, DEFECTOS 
076.jpg,          3,         25,   154.0000,   161.8750,    99.8750,     2.4495,     2.6458,     5.6569,    64.6378,   -12.7671,    31.2954,     1.4993,     2.1272,     4.1308,     0.1875,     0.3836,     0.6348,     0.0086,     0.0557,     0.0161,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,        132,         71,          3,          3, DEFECTOS 
076.jpg,          3,         26,   146.4444,   138.7222,    66.8333,     3.7417,     3.7417,     3.7417,    57.0410,    -6.7730,    38.3115,     3.8098,     2.1619,    10.9580,     0.1506,     0.5384,     0.5745,     0.0092,     0.1480,     0.0449,         18,    12.6200,     0.6848,     5.7779,     4.2104,     0.0000,     0.0000,     0.0000,        135,         77,          4,          5, DEFECTOS 
076.jpg,          3,         27,   151.4286,   149.8571,   103.5714,     6.0000,     4.6904,     6.0000,    61.1199,    -6.9275,    24.6819,     2.3369,     2.8158,     5.0538,     0.1592,     0.3216,     0.5972,     0.0147,     0.0594,     0.0275,          7,     6.3680,     0.3531,     3.2367,     3.0282,     0.0000,     0.0000,     0.0000,        141,         71,          3,          3, DEFECTOS 
076.jpg,          4,          1,   148.6786,   140.2857,    93.0000,     3.0000,     3.0000,     3.0000,    57.9788,    -4.1434,    26.3719,     6.0681,     1.1928,     5.3458,     0.1413,     0.3768,     0.5831,     0.0056,     0.0756,     0.0614,         28,    20.6010,     0.8888,     9.7172,     4.4536,     0.0000,     0.0000,     0.0000,          6,         92,          6,          8, DEFECTOS 
076.jpg,          4,          2,   144.2991,   124.6838,    49.3675,     1.4142,     1.4142,     1.4142,    52.7297,    -1.1681,    41.5335,     5.1865,     3.1052,     9.6151,     0.1330,     0.6612,     0.5663,     0.0113,     0.1836,     0.0488,          4,     5.9050,     0.7916,     3.5867,     2.1914,     0.0000,     0.0000,     0.0000,         25,         95,         15,         14, DEFECTOS 
076.jpg,          4,          3,    87.9231,    85.3846,    58.2308,     4.4721,     4.4721,     4.4721,    35.8122,    -3.7620,    16.2416,     5.1040,     1.5108,     3.0987,     0.1557,     0.3483,     0.3481,     0.0218,     0.0828,     0.0482,         13,    11.3300,     0.8713,     6.0781,     2.9825,     0.0000,     0.0000,     0.0000,         29,        125,          6,          3, DEFECTOS 
076.jpg,          4,          4,   159.4444,   158.7778,    77.4444,     5.2915,     5.2915,     5.2915,    63.8827,   -11.1763,    41.8243,     4.7530,     2.2098,     6.6288,     0.1647,     0.5175,     0.6279,     0.0054,     0.0852,     0.0471,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         30,         83,          3,          3, DEFECTOS 
076.jpg,          4,          5,   154.1351,   146.5405,    74.6486,     2.6458,     2.6458,     2.6458,    60.0108,    -6.9905,    38.2429,     4.1481,     2.8673,     9.7251,     0.1505,     0.5192,     0.6057,     0.0141,     0.1393,     0.0437,         37,    26.5970,     0.9088,    11.6563,     4.8622,     0.0000,     0.0000,     0.0000,         35,         89,          9,          8, DEFECTOS 
076.jpg,          4,          6,   184.6935,   175.5968,    99.1290,     2.0000,     2.0000,     2.0000,    70.9719,    -7.0366,    39.5480,     3.7983,     3.7821,    13.5630,     0.1477,     0.4631,     0.7243,     0.0141,     0.1564,     0.0453,         62,    32.6420,     0.9005,    14.5000,     6.3044,     0.0000,     0.0000,     0.0000,         38,         64,          7,         13, DEFECTOS 
076.jpg,          4,          7,   154.9434,   144.3585,    90.5660,     2.2361,     2.2361,     2.2361,    59.6765,    -3.7547,    29.7244,     6.0334,     3.3302,    11.5048,     0.1352,     0.4198,     0.6078,     0.0213,     0.1529,     0.0632,         53,    36.1240,     0.7865,    12.8551,     7.9400,     0.0000,     0.0000,     0.0000,         48,         86,         11,          8, DEFECTOS 
076.jpg,          4,          8,   173.6250,   177.8750,   151.6250,     5.6569,     5.6569,     5.6569,    71.5305,    -6.1575,    12.9502,     4.3392,     0.6079,     1.4126,     0.1937,     0.1489,     0.6975,     0.0016,     0.0229,     0.0453,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         50,         53,          3,          3, DEFECTOS 
076.jpg,          4,          9,    65.8750,    65.8750,    63.8750,     5.6569,     5.6569,     5.6569,    27.7872,    -0.4415,     1.2188,     4.8952,     0.0123,     0.0367,     0.1667,     0.0314,     0.2583,     0.0000,     0.0062,     0.0431,          8,     8.3280,     0.4108,     3.6515,     3.3292,     0.0000,     0.0000,     0.0000,         53,        138,          3,          3, DEFECTOS 
076.jpg,          4,         10,   157.0000,   158.2222,   109.8889,     5.2915,     5.2915,     5.2915,    63.9815,    -8.2729,    25.0954,     5.6512,     1.7408,     6.7626,     0.1726,     0.3061,     0.6231,     0.0096,     0.0744,     0.0604,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         54,         80,          3,          3, DEFECTOS 
076.jpg,          4,         11,   157.3380,   146.9155,    69.1690,     2.0000,     2.0000,     2.0000,    60.3457,    -6.2255,    41.3302,     4.4623,     3.4513,    10.2699,     0.1478,     0.5613,     0.6183,     0.0135,     0.1490,     0.0492,         71,    35.6860,     0.8456,    13.8821,     7.4101,     0.0000,     0.0000,     0.0000,         56,         96,         10,         12, DEFECTOS 
076.jpg,          4,         12,   144.5714,   147.5714,   128.0000,     6.0000,     6.0000,     6.0000,    60.3803,    -4.7113,    10.0076,     4.5504,     0.2752,     0.8309,     0.1924,     0.1339,     0.5787,     0.0019,     0.0178,     0.0463,          7,     6.8310,     0.5892,     3.8791,     3.1342,     0.0000,     0.0000,     0.0000,         69,         87,          3,          3, DEFECTOS 
076.jpg,          4,         13,   117.4038,   109.3846,    60.0769,     2.2361,     2.2361,     2.2361,    45.8011,    -4.1369,    28.3920,     5.9926,     1.7196,     6.2129,     0.1428,     0.4952,     0.4604,     0.0077,     0.1185,     0.0565,         52,    33.4030,     0.9532,    16.9050,     5.1107,     0.0000,     0.0000,     0.0000,         72,        120,         14,          8, DEFECTOS 
076.jpg,          4,         14,   129.6667,   130.5556,    98.8889,     5.2915,     5.2915,     5.2915,    53.7237,    -5.9104,    17.0856,     3.3939,     0.9739,     2.3421,     0.1709,     0.2437,     0.5120,     0.0034,     0.0380,     0.0340,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         73,         99,          3,          3, DEFECTOS 
076.jpg,          4,         15,   164.0000,   163.0909,   100.4091,     3.4641,     3.4641,     3.4641,    65.8013,    -9.0940,    32.5351,     3.2378,     2.2668,     9.1563,     0.1656,     0.3909,     0.6467,     0.0095,     0.1100,     0.0373,         22,    14.2330,     0.5550,     6.1466,     5.1130,     0.0000,     0.0000,     0.0000,         78,         44,          5,          6, DEFECTOS 
